Date,Symbol,Open,High,Low,Close,Volume
2020-01-01 00:00:00+00:00,Bitcoin,7194.89208984375,7254.33056640625,7174.9443359375,7200.17431640625,18565664997
2020-01-01 00:00:00+00:00,Cardano,0.03283200040459633,0.0338129997253418,0.03270399942994118,0.03345799818634987,22948374
2020-01-01 00:00:00+00:00,Dogecoin,0.0020280000753700733,0.0020520000252872705,0.0020210000220686197,0.00203300011344254,51180941
2020-01-01 00:00:00+00:00,Ethereum,129.6306610107422,132.83535766601562,129.1982879638672,130.802001953125,7935230330
2020-01-01 00:00:00+00:00,Ripple,0.1929119974374771,0.19436199963092804,0.19210700690746307,0.19266700744628906,1041134003
2020-01-02 00:00:00+00:00,Bitcoin,7202.55126953125,7212.1552734375,6935.27001953125,6985.47021484375,20802083465
2020-01-02 00:00:00+00:00,Cardano,0.03347399830818176,0.03350700065493584,0.03244800120592117,0.03275100141763687,20843934
2020-01-02 00:00:00+00:00,Dogecoin,0.00203399988822639,0.0021100000012665987,0.0019829999655485153,0.0020089999306946993,65071106
2020-01-02 00:00:00+00:00,Ethereum,130.82003784179688,130.82003784179688,126.95491027832031,127.4101791381836,8032709256
2020-01-02 00:00:00+00:00,Ripple,0.19270800054073334,0.19289599359035492,0.18694700300693512,0.1880429983139038,1085351426
2020-01-03 00:00:00+00:00,Bitcoin,6984.4287109375,7413.71533203125,6914.99609375,7344.88427734375,28111481032
2020-01-03 00:00:00+00:00,Cardano,0.03274799883365631,0.03442699834704399,0.03249099850654602,0.03418000042438507,30162644
2020-01-03 00:00:00+00:00,Dogecoin,0.002007999923080206,0.002177000045776367,0.0019910000264644623,0.002145000034943223,62619988
2020-01-03 00:00:00+00:00,Ethereum,127.41126251220703,134.55401611328125,126.49002075195312,134.1717071533203,10476845358
2020-01-03 00:00:00+00:00,Ripple,0.18794800341129303,0.1940699964761734,0.1858460009098053,0.19352099299430847,1270017043
2020-01-04 00:00:00+00:00,Bitcoin,7345.37548828125,7427.3857421875,7309.51416015625,7410.65673828125,18444271275
2020-01-04 00:00:00+00:00,Cardano,0.03419100120663643,0.03468500077724457,0.03387200087308884,0.034595001488924026,29535781
2020-01-04 00:00:00+00:00,Dogecoin,0.0021440000273287296,0.0024900001008063555,0.002050000010058284,0.0022410000674426556,94227582
2020-01-04 00:00:00+00:00,Ethereum,134.16851806640625,136.05271911621094,133.04055786132812,135.06936645507812,7430904515
2020-01-04 00:00:00+00:00,Ripple,0.19352099299430847,0.1946530044078827,0.19183500111103058,0.19435499608516693,999331594
2020-01-05 00:00:00+00:00,Bitcoin,7410.45166015625,7544.4970703125,7400.53564453125,7411.3173828125,19725074095
2020-01-05 00:00:00+00:00,Cardano,0.0345739983022213,0.03535600006580353,0.03454500064253807,0.034720998257398605,21479178
2020-01-05 00:00:00+00:00,Dogecoin,0.002240000059828162,0.002491000108420849,0.0021170000545680523,0.0024190000258386135,52631740
2020-01-05 00:00:00+00:00,Ethereum,135.0720977783203,139.4102020263672,135.04562377929688,136.2767791748047,7526675353
2020-01-05 00:00:00+00:00,Ripple,0.19436700642108917,0.19922299683094025,0.1938840001821518,0.1955370008945465,1168067557
2020-01-06 00:00:00+00:00,Bitcoin,7410.4521484375,7781.8671875,7409.29296875,7769.21923828125,23276261598
2020-01-06 00:00:00+00:00,Cardano,0.03475100174546242,0.03729899972677231,0.03467399999499321,0.037271998822689056,37988444
2020-01-06 00:00:00+00:00,Dogecoin,0.00241800001822412,0.002563999965786934,0.0023789999540895224,0.0024629998952150345,54562409
2020-01-06 00:00:00+00:00,Ethereum,136.3055419921875,144.32818603515625,136.0796356201172,144.3041534423828,9093747121
2020-01-06 00:00:00+00:00,Ripple,0.19553600251674652,0.22383199632167816,0.19506800174713135,0.22150999307632446,2301679290
2020-01-07 00:00:00+00:00,Bitcoin,7768.68212890625,8178.2158203125,7768.2275390625,8163.6923828125,28767291327
2020-01-07 00:00:00+00:00,Cardano,0.03729100152850151,0.03780699893832207,0.036653000861406326,0.037046998739242554,51562680
2020-01-07 00:00:00+00:00,Dogecoin,0.0024850000627338886,0.0024969999212771654,0.0023539999965578318,0.002432999899610877,52767343
2020-01-07 00:00:00+00:00,Ethereum,144.31199645996094,145.00177001953125,140.48887634277344,143.5439910888672,9257954672
2020-01-07 00:00:00+00:00,Ripple,0.2215760052204132,0.2233860045671463,0.20904700458049774,0.21391700208187103,2237698314
2020-01-08 00:00:00+00:00,Bitcoin,8161.935546875,8396.73828125,7956.7744140625,8079.86279296875,31672559265
2020-01-08 00:00:00+00:00,Cardano,0.03705500066280365,0.03855099901556969,0.03601500019431114,0.036435000598430634,49193345
2020-01-08 00:00:00+00:00,Dogecoin,0.002432999899610877,0.0024649999104440212,0.002265000017359853,0.0022929999977350235,77251526
2020-01-08 00:00:00+00:00,Ethereum,143.48782348632812,146.8280029296875,138.26820373535156,141.2581329345703,9387194957
2020-01-08 00:00:00+00:00,Ripple,0.2138340026140213,0.21670399606227875,0.2052139937877655,0.20902599394321442,1782128652
2020-01-09 00:00:00+00:00,Bitcoin,8082.2958984375,8082.2958984375,7842.40380859375,7879.0712890625,24045990466
2020-01-09 00:00:00+00:00,Cardano,0.036444999277591705,0.036444999277591705,0.035672999918460846,0.03635900095105171,26562776
2020-01-09 00:00:00+00:00,Dogecoin,0.0022909999825060368,0.0023139999248087406,0.002145000034943223,0.0022559999488294125,70690571
2020-01-09 00:00:00+00:00,Ethereum,141.15577697753906,141.39398193359375,136.2364044189453,138.9792022705078,7697325348
2020-01-09 00:00:00+00:00,Ripple,0.20911000669002533,0.20914199948310852,0.2025890052318573,0.20489899814128876,1341130889
2020-01-10 00:00:00+00:00,Bitcoin,7878.3076171875,8166.55419921875,7726.77490234375,8166.55419921875,28714583844
2020-01-10 00:00:00+00:00,Cardano,0.03633499890565872,0.036979999393224716,0.0348070003092289,0.03687399998307228,47483943
2020-01-10 00:00:00+00:00,Dogecoin,0.002254999941214919,0.0023610000498592854,0.0021989999804645777,0.0023560000117868185,87683356
2020-01-10 00:00:00+00:00,Ethereum,138.967041015625,144.16732788085938,135.52040100097656,143.96377563476562,9084816203
2020-01-10 00:00:00+00:00,Ripple,0.20490799844264984,0.21240299940109253,0.2018200010061264,0.21230599284172058,1693646276
2020-01-11 00:00:00+00:00,Bitcoin,8162.19091796875,8218.359375,8029.64208984375,8037.53759765625,25521165085
2020-01-11 00:00:00+00:00,Cardano,0.03685399889945984,0.0375789999961853,0.03652200102806091,0.03682500123977661,63485488
2020-01-11 00:00:00+00:00,Dogecoin,0.0023509999737143517,0.002372999908402562,0.0022960000205785036,0.0023139999248087406,94203409
2020-01-11 00:00:00+00:00,Ethereum,143.4091033935547,146.4809112548828,142.2079620361328,142.92710876464844,9332208590
2020-01-11 00:00:00+00:00,Ripple,0.21209700405597687,0.21897099912166595,0.21005399525165558,0.21185100078582764,1655817070
2020-01-12 00:00:00+00:00,Bitcoin,8033.26171875,8200.0634765625,8009.05908203125,8192.494140625,22903438381
2020-01-12 00:00:00+00:00,Cardano,0.03682100027799606,0.037748001515865326,0.03658000007271767,0.037689998745918274,56546260
2020-01-12 00:00:00+00:00,Dogecoin,0.0023129999171942472,0.0024129999801516533,0.0023129999171942472,0.002380999969318509,79426215
2020-01-12 00:00:00+00:00,Ethereum,143.0325469970703,146.14585876464844,142.7076416015625,145.87393188476562,8528167453
2020-01-12 00:00:00+00:00,Ripple,0.21215100586414337,0.21637099981307983,0.21153299510478973,0.21563300490379333,1496128430
2020-01-13 00:00:00+00:00,Bitcoin,8189.77197265625,8197.7880859375,8079.70068359375,8144.1943359375,22482910688
2020-01-13 00:00:00+00:00,Cardano,0.037696000188589096,0.0379440002143383,0.03677599877119064,0.036965999752283096,56296775
2020-01-13 00:00:00+00:00,Dogecoin,0.002380999969318509,0.002406999934464693,0.0023270000237971544,0.0023580000270158052,83849846
2020-01-13 00:00:00+00:00,Ethereum,146.2201385498047,146.79122924804688,142.90713500976562,144.22659301757812,8378529470
2020-01-13 00:00:00+00:00,Ripple,0.21562400460243225,0.21568700671195984,0.21060100197792053,0.21261699497699738,1321442559
2020-01-14 00:00:00+00:00,Bitcoin,8140.93310546875,8879.51171875,8140.93310546875,8827.7646484375,44841784107
2020-01-14 00:00:00+00:00,Cardano,0.03704100102186203,0.042219001799821854,0.03696899861097336,0.04165999963879585,125280206
2020-01-14 00:00:00+00:00,Dogecoin,0.0023580000270158052,0.0025140000507235527,0.0023399998899549246,0.002469999948516488,128635383
2020-01-14 00:00:00+00:00,Ethereum,144.2510528564453,167.68154907226562,144.06492614746094,165.95535278320312,16712318373
2020-01-14 00:00:00+00:00,Ripple,0.21252800524234772,0.24183200299739838,0.21237899363040924,0.23468700051307678,2639844916
2020-01-15 00:00:00+00:00,Bitcoin,8825.34375,8890.1171875,8657.1875,8807.0107421875,40102834650
2020-01-15 00:00:00+00:00,Cardano,0.04157999902963638,0.04295799881219864,0.04040699824690819,0.04255300015211105,111350540
2020-01-15 00:00:00+00:00,Dogecoin,0.0024679999332875013,0.00254100002348423,0.002363000065088272,0.0023690001107752323,128940321
